.id	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	FDR	FoldEnrich	Pvalue	nbInGrp	nbInBckgd	OR	CI	lowerCI	genes
CD16neg	GO:1901567	4.6362467819134e-05	0.999997501557056	6	11	fatty acid derivative binding	MF	0.00319190635299957	7.96587987847628	4.6362467819134e-05	389	5681	16.5377662292358	[4.2-68.9]	4.18566442829286	S100A9,S100A8,SOAT1,DBI,PPARG,STX3
CD16pos	GO:0002433	6.5529300984017e-08	0.999999992376221	14	49	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	BP	1.59835326428729e-05	6.10204081632653	6.5529300984017e-08	266	5681	8.53228249358659	[4.2-16.5]	4.18455316571004	FCGR3A,ARPC5,PTPRC,ARPC2,CD47,ACTB,MYO1G,LYN,PAK1,NCKAP1L,ARPC3,GRB2,HCK,WAS
CD16pos	GO:0038096	6.5529300984017e-08	0.999999992376221	14	49	Fc-gamma receptor signaling pathway involved in phagocytosis	BP	1.59835326428729e-05	6.10204081632653	6.5529300984017e-08	266	5681	8.53228249358659	[4.2-16.5]	4.18455316571004	FCGR3A,ARPC5,PTPRC,ARPC2,CD47,ACTB,MYO1G,LYN,PAK1,NCKAP1L,ARPC3,GRB2,HCK,WAS
CD16pos	GO:0032945	2.30484656331165e-06	0.999999765099042	10	32	negative regulation of mononuclear cell proliferation	BP	0.000302715001707562	6.67410714285714	2.30484656331165e-06	266	5681	9.56571344106396	[4-21.3]	3.99990826689284	CD86,LST1,LYN,ATM,PTPN6,SPN,TYROBP,LILRB2,LILRB1,BTK
CD16pos	GO:0050672	2.30484656331165e-06	0.999999765099042	10	32	negative regulation of lymphocyte proliferation	BP	0.000302715001707562	6.67410714285714	2.30484656331165e-06	266	5681	9.56571344106396	[4-21.3]	3.99990826689284	CD86,LST1,LYN,ATM,PTPN6,SPN,TYROBP,LILRB2,LILRB1,BTK
CD16pos	GO:0051589	0.000358378354767466	0.999985433921587	4	8	negative regulation of neurotransmitter transport	BP	0.0189441239297205	10.6785714285714	0.000358378354767466	266	5681	20.6155369052176	[3.8-111.6]	3.81768956397263	RGS2,ARL6IP5,RAP1B,LILRB1
CD16pos	GO:0003785	0.000388072056771754	0.999983883953493	4	8	actin monomer binding	MF	0.0200179525598819	10.6785714285714	0.000388072056771754	266	5681	20.6155369052176	[3.8-111.6]	3.81768956397263	MTSS1,CORO1A,PFN1,TMSB4X
CD16pos	GO:0050665	0.000392674784448782	0.99998364069976	4	8	hydrogen peroxide biosynthetic process	BP	0.020194365270116	10.6785714285714	0.000392674784448782	266	5681	20.6155369052176	[3.8-111.6]	3.81768956397263	CYBA,SOD1,CYBB,MT-CO2
CD16neg	GO:0097066	3.67570047519594e-05	0.999997247211183	7	15	response to thyroid hormone	BP	0.00264805527061163	6.81525278491859	3.67570047519594e-05	389	5681	12.0900765587402	[3.7-38.4]	3.71084836471319	GCLM,ANXA5,GCLC,CTSB,CTSL,RDX,ANXA2
CD16neg	GO:0031092	0.000232197721757607	0.999987775164073	5	9	platelet alpha granule membrane	CC	0.0116604232390864	8.11339617252214	0.000232197721757607	389	5681	17.1858319860624	[3.7-86.8]	3.68321542082084	LHFPL2,CD109,CD36,APLP2,CD9
CD16neg	GO:0033176	0.000241556479578342	0.999987169324384	5	9	proton-transporting V-type ATPase complex	CC	0.0120594600360252	8.11339617252214	0.000241556479578342	389	5681	17.1858319860624	[3.7-86.8]	3.68321542082084	ATP6V1A,ATP6V1F,ATP6V1B2,ATP6V1H,ATP6V1G1
CD16pos	GO:0022904	2.48228399850759e-06	0.999999702274248	11	39	respiratory electron transport chain	BP	0.000321079674170596	6.02380952380952	2.48228399850759e-06	266	5681	8.29251834993689	[3.7-17.4]	3.6817251774761	NDUFC1,NDUFA4,UQCRB,BID,MT-ND2,MT-CO2,MT-CO3,MT-ND3,MT-ND5,MT-ND6,MT-CYB
CD16pos	GO:0030838	1.04261764463892e-06	0.999999871037444	12	44	positive regulation of actin filament polymerization	BP	0.000157536758093495	5.82467532467532	1.04261764463892e-06	266	5681	7.94146101225773	[3.7-16.1]	3.67866018620965	ARPC5,ARPC2,NCKAP1L,ARPC3,EVL,CORO1A,PFN1,GRB2,GMFG,VASP,HCK,WAS
CD16pos	GO:0008064	4.3254365133267e-08	0.999999993615817	17	71	regulation of actin polymerization or depolymerization	BP	1.17226195283397e-05	5.11368209255533	4.3254365133267e-08	266	5681	6.77343282570311	[3.6-12.1]	3.62595679520545	ARPC5,ARPC2,MTPN,CFL1,NCKAP1L,ARPC3,EVL,CORO1A,COTL1,PFN1,GRB2,GMFG,VASP,DSTN,HCK,TMSB4X,WAS
CD16pos	GO:0030832	4.3254365133267e-08	0.999999993615817	17	71	regulation of actin filament length	BP	1.17226195283397e-05	5.11368209255533	4.3254365133267e-08	266	5681	6.77343282570311	[3.6-12.1]	3.62595679520545	ARPC5,ARPC2,MTPN,CFL1,NCKAP1L,ARPC3,EVL,CORO1A,COTL1,PFN1,GRB2,GMFG,VASP,DSTN,HCK,TMSB4X,WAS
CD16pos	GO:0006119	7.71885711061143e-07	0.999999896452911	13	50	oxidative phosphorylation	BP	0.000126722852217865	5.55285714285714	7.71885711061143e-07	266	5681	7.46293119069311	[3.6-14.6]	3.59296966763348	NDUFC1,NDUFA4,UQCRB,ATP5E,BID,MT-ND2,MT-CO2,MT-ATP6,MT-CO3,MT-ND3,MT-ND5,MT-ND6,MT-CYB
CD16pos	GO:0098803	1.27815889801838e-05	0.999998602012306	9	30	respiratory chain complex	CC	0.00129131864051869	6.40714285714286	1.27815889801838e-05	266	5681	8.98645284555298	[3.6-20.7]	3.58561333758629	NDUFC1,NDUFA4,UQCRB,MT-ND2,MT-CO2,MT-CO3,MT-ND3,MT-ND5,MT-CYB
CD16pos	GO:0070664	5.7516787772737e-06	0.999999334111038	10	35	negative regulation of leukocyte proliferation	BP	0.000659088345256182	6.10204081632653	5.7516787772737e-06	266	5681	8.41478025541922	[3.6-18.4]	3.56666079573482	CD86,LST1,LYN,ATM,PTPN6,SPN,TYROBP,LILRB2,LILRB1,BTK
CD16pos	GO:0070469	6.49369274794674e-06	0.999999237377072	10	35	respiratory chain	CC	0.000710726346015657	6.10204081632653	6.49369274794674e-06	266	5681	8.41478025541922	[3.6-18.4]	3.56666079573482	NDUFC1,NDUFA4,UQCRB,MT-ND2,MT-CO2,MT-CO3,MT-ND3,MT-ND5,MT-ND6,MT-CYB
CD16pos	GO:0045010	4.76040469696683e-05	0.99999576698367	7	21	actin nucleation	BP	0.00372624392439649	7.11904761904762	4.76040469696683e-05	266	5681	10.4147940948771	[3.5-27.9]	3.5260586380376	ARPC5,ARPC2,ARPC3,EVL,CORO1A,GMFG,WAS
CD16pos	GO:0001768	0.00111128726152255	0.999971848159964	3	5	establishment of T cell polarity	BP	0.0452595062451441	12.8142857142857	0.00111128726152255	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	DOCK2,RIPOR2,DOCK8
CD16pos	GO:0046645	0.00111332977761277	0.99997177805795	3	5	positive regulation of gamma-delta T cell activation	BP	0.0452595062451441	12.8142857142857	0.00111332977761277	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	PTPRC,NCKAP1L,LILRB1
CD16pos	GO:0002645	0.00114408571565387	0.999970716900426	3	5	positive regulation of tolerance induction	BP	0.0462893827229245	12.8142857142857	0.00114408571565387	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	TGFBR2,IRAK3,LILRB2
CD16pos	GO:1901844	0.00121955257165012	0.999968069676655	3	5	regulation of cell communication by electrical coupling involved in cardiac conduction	BP	0.0477098502227648	12.8142857142857	0.00121955257165012	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	CALM2,SRI,CALM1
CD16pos	GO:0005885	0.00121958731899954	0.999968068443837	3	5	Arp2/3 protein complex	CC	0.0477098502227648	12.8142857142857	0.00121958731899954	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	ARPC5,ARPC2,ARPC3
CD16pos	GO:0060315	0.00126861397086011	0.999966316476707	3	5	negative regulation of ryanodine-sensitive calcium-release channel activity	BP	0.0485657285615818	12.8142857142857	0.00126861397086011	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	CALM2,SRI,CALM1
CD16pos	GO:0002438	0.00129366056118285	0.999965411890589	3	5	acute inflammatory response to antigenic stimulus	BP	0.0490953720537595	12.8142857142857	0.00129366056118285	266	5681	30.8186653930526	[3.5-368.2]	3.51347972195148	FCER1G,HLA-E,BTK
CD16pos	GO:0006909	1.30546320342931e-10	0.999999999979579	28	139	phagocytosis	BP	1.17313045975537e-07	4.30215827338129	1.30546320342931e-10	266	5681	5.61752255397154	[3.5-8.8]	3.50015953521387	FCER1G,FCGR3A,ARPC5,PTPRC,ARPC2,MYD88,CD47,ATG3,DOCK2,AIF1,ACTB,MYO1G,MSR1,LYN,PAK1,CLEC7A,BIN2,NCKAP1L,ARPC3,CORO1A,ITGAL,CYBA,PECAM1,GRB2,TYROBP,HCK,SOD1,WAS
CD16pos	GO:0038093	9.25399461146149e-09	0.999999998423728	21	98	Fc receptor signaling pathway	BP	3.32998952222933e-06	4.5765306122449	9.25399461146149e-09	266	5681	5.93797610831137	[3.4-9.9]	3.42086640295403	FCER1G,FCGR3A,ARPC5,PTPRC,SOS1,ARPC2,CD47,PSMB8,PSMB9,ACTB,MYO1G,LYN,PAK1,NCKAP1L,ARPC3,PSME1,CALM1,GRB2,HCK,WAS,BTK
CD16pos	GO:0042533	0.000106216575819394	0.999991667498221	6	17	tumor necrosis factor biosynthetic process	BP	0.00728330046401737	7.53781512605042	0.000106216575819394	266	5681	11.3244849877984	[3.4-33.7]	3.41064936474108	TLR1,CLEC7A,SPN,TYROBP,LILRB1,CYBB
CD16pos	GO:0042534	0.000106216575819394	0.999991667498221	6	17	regulation of tumor necrosis factor biosynthetic process	BP	0.00728330046401737	7.53781512605042	0.000106216575819394	266	5681	11.3244849877984	[3.4-33.7]	3.41064936474108	TLR1,CLEC7A,SPN,TYROBP,LILRB1,CYBB
CD16pos	GO:0001909	4.78038380991587e-06	0.999999375553105	11	42	leukocyte mediated cytotoxicity	BP	0.000562898435658645	5.59353741496599	4.78038380991587e-06	266	5681	7.4861736720536	[3.4-15.5]	3.35486628400446	PRDX1,PTPRC,HLA-E,HLA-C,CTSC,PTPN6,CORO1A,ARRB2,STXBP2,TYROBP,LILRB1
CD16neg	GO:0031012	8.99453037424997e-09	0.999999998450766	22	76	extracellular matrix	CC	2.07895970060568e-06	4.22750642673522	8.99453037424997e-09	389	5681	5.81190878081813	[3.3-9.8]	3.33106164690265	S100A10,S100A9,S100A8,HPSE,ANXA5,ERBIN,VCAN,TGFBI,VEGFA,CTSB,ANXA1,CTSL,FCN1,CTSD,MMP19,LGALS3,THBS1,ANXA2,PKM,CALR,TGFB1,CSTB
CD16neg	GO:0006984	8.5147945083011e-06	0.999999029872205	10	27	ER-nucleus signaling pathway	BP	0.000761160216935775	5.40893078168142	8.5147945083011e-06	389	5681	8.17948978843479	[3.3-19.1]	3.32286793678686	PPP1R15B,ATF3,NFE2L2,CXCL8,INSIG1,HSPA5,CCL2,CALR,PPP1R15A,ATF4
CD16pos	GO:0001906	9.0459663932814e-07	0.999999863510177	14	59	cell killing	BP	0.000143010027961932	5.06779661016949	9.0459663932814e-07	266	5681	6.6258766224821	[3.3-12.5]	3.3129184571483	HMGN2,PRDX1,PTPRC,HLA-E,HLA-C,CTSC,PTPN6,CLEC7A,CORO1A,ARRB2,STXBP2,TYROBP,RPS19,LILRB1
CD16pos	GO:0072678	1.58281630734082e-05	0.999998194345268	9	32	T cell migration	BP	0.00153551168361007	6.00669642857143	1.58281630734082e-05	266	5681	8.20323428538548	[3.3-18.6]	3.30561935355505	CXCL10,RIPOR2,AIF1,MYO1G,DOCK8,ADAM10,SPN,CXCL16,MSN
CD16pos	GO:0032930	0.000236069523490418	0.99998458650246	5	13	positive regulation of superoxide anion generation	BP	0.0135256746445483	8.21428571428572	0.000236069523490418	266	5681	12.9344922501055	[3.3-45.2]	3.30457680011218	GNAI2,CLEC7A,CYBA,TYROBP,SOD1
CD16pos	GO:0042535	0.00027163656519601	0.999981704211391	5	13	positive regulation of tumor necrosis factor biosynthetic process	BP	0.0150581906303788	8.21428571428572	0.00027163656519601	266	5681	12.9344922501055	[3.3-45.2]	3.30457680011218	TLR1,CLEC7A,SPN,TYROBP,CYBB
CD16pos	GO:0002507	0.000281765622096019	0.999980867123499	5	13	tolerance induction	BP	0.0155691463808008	8.21428571428572	0.000281765622096019	266	5681	12.9344922501055	[3.3-45.2]	3.30457680011218	TGFBR2,HLA-E,LYN,IRAK3,LILRB2
CD16pos	GO:0030833	4.70419800373923e-07	0.999999927082688	15	65	regulation of actin filament polymerization	BP	8.28035842431378e-05	4.92857142857143	4.70419800373923e-07	266	5681	6.40694104368552	[3.3-11.8]	3.29498114079667	ARPC5,ARPC2,MTPN,NCKAP1L,ARPC3,EVL,CORO1A,COTL1,PFN1,GRB2,GMFG,VASP,HCK,TMSB4X,WAS
CD16neg	GO:0050651	0.000986224642029272	0.999983584906711	3	4	dermatan sulfate proteoglycan biosynthetic process	BP	0.0364955020170282	10.9530848329049	0.000986224642029272	389	5681	41.0339907592144	[3.3-2127.2]	3.2868092102585	VCAN,DSE,CSGALNACT2
CD16neg	GO:0050655	0.000986224642029272	0.999983584906711	3	4	dermatan sulfate proteoglycan metabolic process	BP	0.0364955020170282	10.9530848329049	0.000986224642029272	389	5681	41.0339907592144	[3.3-2127.2]	3.2868092102585	VCAN,DSE,CSGALNACT2
CD16pos	GO:1903555	1.43586888538211e-07	0.999999976562243	17	77	regulation of tumor necrosis factor superfamily cytokine production	BP	3.02666979617458e-05	4.7152133580705	1.43586888538211e-07	266	5681	6.08890265495724	[3.3-10.8]	3.28062744247277	FCER1G,PTPRC,FOXP1,CD47,CD86,TLR1,HLA-E,PTPN6,CLEC7A,IRAK3,SPN,CYBA,ARRB2,TYROBP,C5AR2,LILRB1,CYBB
CD16neg	GO:0045104	0.000160266109015785	0.999987818459211	6	13	intermediate filament cytoskeleton organization	BP	0.0086853704770856	6.74035989717224	0.000160266109015785	389	5681	11.8148725170479	[3.3-41.3]	3.26302598722323	KLHL24,ERBIN,DNAJB6,CLN8,PLEC,VIM
CD16pos	GO:0010644	0.000647638892996264	0.99996675716759	4	9	cell communication by electrical coupling	BP	0.0298859093486979	9.49206349206349	0.000647638892996264	266	5681	16.4852899452942	[3.3-77.1]	3.25295923806075	SLC8A1,CALM2,SRI,CALM1
CD16pos	GO:0086064	0.000647638892996264	0.99996675716759	4	9	cell communication by electrical coupling involved in cardiac conduction	BP	0.0298859093486979	9.49206349206349	0.000647638892996264	266	5681	16.4852899452942	[3.3-77.1]	3.25295923806075	SLC8A1,CALM2,SRI,CALM1
CD16pos	GO:0045117	0.000665511073347922	0.999965585138467	4	9	azole transport	BP	0.0301758918824494	9.49206349206349	0.000665511073347922	266	5681	16.4852899452942	[3.3-77.1]	3.25295923806075	LYN,SNAP23,ADA,BTK
CD16neg	GO:0042470	2.83456067573423e-07	0.999999953435076	17	56	melanosome	CC	3.72286838288356e-05	4.43339147998531	2.83456067573423e-07	389	5681	6.15122756619208	[3.2-11.3]	3.23033254136988	SEC22B,CAPG,PDCD6IP,HSP90AB1,GPNMB,CTSB,ATP6V1B2,SDCBP,YWHAZ,HSPA5,CTSD,STX3,SLC3A2,CD63,HSP90AA1,PDIA3,ANXA2
CD16neg	GO:0048770	2.83456067573423e-07	0.999999953435076	17	56	pigment granule	CC	3.72286838288356e-05	4.43339147998531	2.83456067573423e-07	389	5681	6.15122756619208	[3.2-11.3]	3.23033254136988	SEC22B,CAPG,PDCD6IP,HSP90AB1,GPNMB,CTSB,ATP6V1B2,SDCBP,YWHAZ,HSPA5,CTSD,STX3,SLC3A2,CD63,HSP90AA1,PDIA3,ANXA2
CD16neg	GO:0062023	8.53478014442924e-08	0.999999985422649	19	65	collagen-containing extracellular matrix	CC	1.39783751725064e-05	4.26889460154242	8.53478014442924e-08	389	5681	5.85330983699324	[3.2-10.3]	3.20373714528894	S100A10,S100A9,S100A8,ANXA5,ERBIN,VCAN,TGFBI,CTSB,ANXA1,CTSL,FCN1,CTSD,LGALS3,THBS1,ANXA2,PKM,CALR,TGFB1,CSTB
CD16pos	GO:0071706	2.16164829509704e-07	0.999999963510809	17	79	tumor necrosis factor superfamily cytokine production	BP	4.39380749886748e-05	4.59584086799277	2.16164829509704e-07	266	5681	5.89052956356048	[3.2-10.4]	3.17944055531945	FCER1G,PTPRC,FOXP1,CD47,CD86,TLR1,HLA-E,PTPN6,CLEC7A,IRAK3,SPN,CYBA,ARRB2,TYROBP,C5AR2,LILRB1,CYBB
CD16pos	GO:0042554	0.000141635382577364	0.999988060947554	6	18	superoxide anion generation	BP	0.00902344224673846	7.11904761904762	0.000141635382577364	266	5681	10.3786048091808	[3.2-30.2]	3.17002908397878	GNAI2,CLEC7A,CYBA,TYROBP,SOD1,CYBB
CD16pos	GO:0015696	0.000156666177254466	0.999986540624785	6	18	ammonium transport	BP	0.00969224057579221	7.11904761904762	0.000156666177254466	266	5681	10.3786048091808	[3.2-30.2]	3.17002908397878	FCER1G,LYN,SNAP23,LILRB1,ADA,BTK
CD16pos	GO:0045744	0.0001730435841926	0.999984851887559	6	18	negative regulation of G protein-coupled receptor signaling pathway	BP	0.0105897711702668	7.11904761904762	0.0001730435841926	266	5681	10.3786048091808	[3.2-30.2]	3.17002908397878	RGS2,GNAI2,GRK2,ARRB2,ADA,YWHAB
CD16neg	GO:0033363	0.000401156673566332	0.999974139697279	5	10	secretory granule organization	BP	0.0183137674985871	7.30205655526992	0.000401156673566332	389	5681	13.7517398870329	[3.2-60.1]	3.15019690705407	LYST,ABCA1,SRGN,BLOC1S2,ZNF385A
CD16neg	GO:1903077	0.000427362326650196	0.999972053011893	5	10	negative regulation of protein localization to plasma membrane	BP	0.0191029490268069	7.30205655526992	0.000427362326650196	389	5681	13.7517398870329	[3.2-60.1]	3.15019690705407	RHOQ,DAB2,PPFIA1,NUMB,TGFB1
CD16neg	GO:1904376	0.000427362326650196	0.999972053011893	5	10	negative regulation of protein localization to cell periphery	BP	0.0191029490268069	7.30205655526992	0.000427362326650196	389	5681	13.7517398870329	[3.2-60.1]	3.15019690705407	RHOQ,DAB2,PPFIA1,NUMB,TGFB1
