.id	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	FDR	FoldEnrich	Pvalue	nbInGrp	nbInBckgd	OR	CI	lowerCI	genes
high	GO:0044445	1.26385990885238e-68	1	61	149	cytosolic part	CC	2.02183116509776e-65	26.7672720094749	1.26385990885238e-68	102	6669	108.914314613025	[68.1-175.7]	68.0739203861463	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,CASP8,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0005840	3.82009376013247e-68	1	60	129	ribosome	CC	5.60184915808759e-65	30.4103967168263	3.82009376013247e-68	102	6669	133.332135949338	[82.8-218.4]	82.7629632254799	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0019083	4.52616520627354e-68	1	60	127	viral transcription	BP	6.12668685652273e-65	30.8893006021306	4.52616520627354e-68	102	6669	137.244478872989	[85.1-225.4]	85.0986411741903	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0006612	5.71552215771938e-68	1	60	125	protein targeting to membrane	BP	7.18400310067057e-65	31.3835294117647	5.71552215771938e-68	102	6669	141.444482929208	[87.5-232.5]	87.4999866941207	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0019080	1.24728559440469e-66	1	60	134	viral gene expression	BP	1.46323230698263e-63	29.2756804214223	1.24728559440469e-66	102	6669	124.580209249178	[77.3-201.7]	77.2693771727394	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0000956	2.65347133954199e-65	1	60	147	nuclear-transcribed mRNA catabolic process	BP	2.91832094762003e-62	26.6866746698679	2.65347133954199e-65	102	6669	105.702665164081	[66.3-170.8]	66.2995269688276	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0090150	1.80582270411872e-60	1	61	186	establishment of protein localization to membrane	BP	1.86923894849277e-57	21.4425996204934	1.80582270411872e-60	102	6669	76.468246440612	[48.6-120.9]	48.5619978831624	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,CASP8,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0005198	1.99605047106457e-57	1	61	214	structural molecule activity	MF	1.95136111885129e-54	18.6370258383727	1.99605047106457e-57	102	6669	62.0975130838323	[39.7-98]	39.7473992983256	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,MYL6,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0006605	1.00584312337377e-55	1	60	214	protein targeting	BP	9.31569549579381e-53	18.3315008246289	1.00584312337377e-55	102	6669	59.1964342433257	[38-93.2]	38.033173879004	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0006402	2.38893546197544e-55	1	60	217	mRNA catabolic process	BP	2.10190486621909e-52	18.0780699376525	2.38893546197544e-55	102	6669	58.0563489683747	[37.3-91.3]	37.2948964198254	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0006401	3.76622164493353e-54	1	60	230	RNA catabolic process	BP	3.15591439456644e-51	17.0562659846547	3.76622164493353e-54	102	6669	53.5593852005737	[34.5-83.8]	34.4608367931501	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0072594	5.15656701111939e-52	1	61	264	establishment of protein localization to organelle	BP	4.12455044066673e-49	15.1072860962567	5.15656701111939e-52	102	6669	46.5204948005608	[30-72.7]	30.0053362930599	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,CASP8,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0072657	1.83229045922414e-51	1	62	286	protein localization to membrane	BP	1.40186153091162e-48	14.1737967914438	1.83229045922414e-51	102	6669	43.7628785687565	[28.3-68.5]	28.2826596647773	RPL22,RPL11,RPS8,RPL5,S100A10,RPS27,RPS7,RPS27A,CASP8,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0006412	1.52570852463907e-50	1	62	304	translation	BP	1.11866220450307e-47	13.3345588235294	1.52570852463907e-50	102	6669	40.4174471148001	[26.2-63.1]	26.1525704137943	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,EEF1B2,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0043043	5.9818059621109e-50	1	62	314	peptide biosynthetic process	BP	4.21047358061062e-47	12.9098913450731	5.9818059621109e-50	102	6669	38.7587917341828	[25.1-60.5]	25.0899618835228	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,EEF1B2,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0043604	1.10331031941633e-46	1	62	367	amide biosynthetic process	BP	7.46728911183432e-44	11.0455201154031	1.10331031941633e-46	102	6669	31.771829268772	[20.6-49.4]	20.6327672348773	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,EEF1B2,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0006518	1.791184985147e-45	1	62	376	peptide metabolic process	BP	1.1673882290234e-42	10.7811326658323	1.791184985147e-45	102	6669	30.8288085969892	[20-47.8]	20.0210987681314	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,EEF1B2,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0034655	2.29103100983296e-44	1	60	349	nucleobase-containing compound catabolic process	BP	1.43983116714395e-41	11.2405191302882	2.29103100983296e-44	102	6669	30.9772484322669	[20.2-47.9]	20.1550819804831	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0016032	1.22392352166939e-43	1	63	464	viral process	BP	7.42668352097111e-41	8.8773453346856	1.22392352166939e-43	102	6669	24.8029204656005	[16.2-38.5]	16.1549335114421	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,CASP8,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,IFNB1,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,LGALS1,RPL3,RPS4X,RPL39,RPL10
high	GO:0046700	1.68575410720173e-43	1	60	363	heterocycle catabolic process	BP	9.8880716748096e-41	10.8070004861449	1.68575410720173e-43	102	6669	29.4824157021533	[19.2-45.6]	19.1997535046843	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0044270	2.04469649489402e-43	1	60	363	cellular nitrogen compound catabolic process	BP	1.16066207163387e-40	10.8070004861449	2.04469649489402e-43	102	6669	29.4824157021533	[19.2-45.6]	19.1997535046843	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:0019439	3.91797986560677e-43	1	60	369	aromatic compound catabolic process	BP	2.15452161547132e-40	10.6312769010043	3.91797986560677e-43	102	6669	28.8831400246197	[18.8-44.7]	18.8156449484804	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
high	GO:1901361	8.05521171369324e-43	1	60	376	organic cyclic compound catabolic process	BP	4.29538062199576e-40	10.4333541927409	8.05521171369324e-43	102	6669	28.2127198355162	[18.4-43.6]	18.3800241571399	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPL15,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL19,RPL27,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPS21,RPL3,RPS4X,RPL39,RPL10
