.id	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	FDR	FoldEnrich	Pvalue	nbInGrp	nbInBckgd	OR	CI	lowerCI	genes
infected	GO:0044445	3.37315435881463e-81	1	77	149	cytosolic part	CC	5.39612702291464e-78	22.2348127300281	3.37315435881463e-81	155	6669	87.8422977947508	[58.4-132.5]	58.4121651409198	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,CASP5,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006413	4.21069202349042e-81	1	74	125	translational initiation	BP	6.17462896144675e-78	25.4712774193548	4.21069202349042e-81	155	6669	115.55083329277	[74.6-179.9]	74.555547921233	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006612	2.28397447490903e-80	1	75	125	protein targeting to membrane	BP	3.0916229873057e-77	25.8154838709677	2.28397447490903e-80	155	6669	120.219889389636	[77.8-188.1]	77.7788718438349	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0019083	2.16487400332983e-78	1	74	127	viral transcription	BP	2.72109198832821e-75	25.0701549403099	2.16487400332983e-78	155	6669	110.89063135674	[71.7-172.5]	71.7331342206452	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0019080	2.35090076365313e-76	1	74	134	viral gene expression	BP	2.75792004920027e-73	23.7605199807415	2.35090076365313e-76	155	6669	97.7045153489443	[64.1-149.9]	64.1104117664157	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0000956	2.71984344054645e-74	1	74	147	nuclear-transcribed mRNA catabolic process	BP	2.99131781395599e-71	21.6592495062541	2.71984344054645e-74	155	6669	80.2377268445972	[53.4-120.9]	53.3600253718334	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0090150	1.98270388572485e-70	1	77	186	establishment of protein localization to membrane	BP	2.05233178100589e-67	17.8117585848075	1.98270388572485e-70	155	6669	57.7736535724974	[39.4-84.9]	39.4487090802116	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006402	1.8526396839629e-65	1	77	217	mRNA catabolic process	BP	1.81116113992751e-62	15.2672216441207	1.8526396839629e-65	155	6669	44.8237060463032	[30.9-65]	30.9117134048611	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0005198	1.62858069876247e-64	1	76	214	structural molecule activity	MF	1.45193746429912e-61	15.2801929454326	1.62858069876247e-64	155	6669	44.3288065462477	[30.6-64.4]	30.5553232550785	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,ARPC3,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006605	1.65021022253693e-64	1	76	214	protein targeting	BP	1.45193746429912e-61	15.2801929454326	1.65021022253693e-64	155	6669	44.3288065462477	[30.6-64.4]	30.5553232550785	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,AP1S3,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006401	9.64514548263406e-64	1	77	230	RNA catabolic process	BP	8.08217262180531e-61	14.4042917251052	9.64514548263406e-64	155	6669	40.8916593407944	[28.3-59.3]	28.294113665588	RPL22,RPL11,YBX1,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,HNRNPC,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0072657	4.89760755687071e-59	1	79	286	protein localization to membrane	BP	3.91741818992063e-56	11.8847507331378	4.89760755687071e-59	155	6669	31.6075691376918	[22.1-45.2]	22.0764148099929	RPL22,RPL11,RPS8,RPL5,S100A10,RPS27,FCER1G,RPS7,RPS27A,RPL31,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006412	7.78789625754228e-59	1	80	304	translation	BP	5.95841784539007e-56	11.3225806451613	7.78789625754228e-59	155	6669	29.8794830339968	[20.9-42.8]	20.932378332786	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0043043	5.33570909058639e-58	1	80	314	peptide biosynthetic process	BP	3.91218636946037e-55	10.9619889048695	5.33570909058639e-58	155	6669	28.5797099752602	[20-40.8]	20.0229221836204	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0072594	1.64091497268573e-57	1	76	264	establishment of protein localization to organelle	BP	1.15500723097403e-54	12.3862170087977	1.64091497268573e-57	155	6669	32.281751062166	[22.5-46.4]	22.4978040607647	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,CASP8,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL7,RPL30,RPL8,RPS6,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,RPS26,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0022625	5.09282456032401e-54	1	44	52	cytosolic large ribosomal subunit	CC	3.44686283800083e-51	36.4064516129032	5.09282456032401e-54	155	6669	317.095544994559	[144.8-816.3]	144.829489766625	RPL22,RPL11,RPL5,RPL31,RPL37A,RPL32,RPL15,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPL37,RPL10A,RPL7,RPL30,RPL8,RPL35,RPL12,RPL7A,RPLP2,RPL27A,RPL41,RPL6,RPL21,RPL4,RPLP1,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPL36,RPL18A,UBA52,RPL18,RPL13A,RPL28,RPL3,RPL39,RPL10
infected	GO:0043604	1.45598254371308e-53	1	80	367	amide biosynthetic process	BP	9.48923141545148e-51	9.37892238727257	1.45598254371308e-53	155	6669	23.1086492827679	[16.3-32.8]	16.2708823186046	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
infected	GO:0006518	4.88088317206865e-52	1	80	376	peptide metabolic process	BP	3.067460756389e-49	9.15442690459849	4.88088317206865e-52	155	6669	22.3744915657492	[15.8-31.8]	15.7622875602641	RPL22,RPL11,RPS8,RPL5,RPS27,RPS7,RPS27A,RPL31,EEF1B2,RPL37A,RPL32,RPL15,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL9,RPL34,RPS3A,RPL37,RPS23,RPS14,RACK1,RPS18,RPL10A,EEF1A1,RPS12,RPS20,RPL7,RPL30,EEF1D,RPL8,RPS6,RPL35,RPL12,RPL7A,VIM,RPS24,RPLP2,RPL27A,RPS13,RPS3,RPS25,GAPDH,RPS26,RPL41,RPL6,RPL21,RPS29,RPL4,RPLP1,RPS17,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL23,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPL18,RPL13A,RPS11,RPS9,RPL28,RPS5,RPS21,RPL3,RPS4X,RPL39,RPL10
