.id	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	FDR	FoldEnrich	Pvalue	nbInGrp	nbInBckgd	OR	CI	lowerCI	genes
infected	GO:0070972	9.4902916892079e-39	1	63	102	protein localization to endoplasmic reticulum	BP	1.51818784413629e-35	7.99822958309537	9.4902916892079e-39	515	6669	21.8319294347366	[14.2-33.8]	14.2397950937453	RPL22,RPL11,RPS8,RPS27,MIA3,RPS7,RPS27A,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RN7SL2,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,PPP1R15A,RPS11,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
infected	GO:0045087	8.23285559370487e-38	1	125	453	innate immune response	BP	1.20727966568687e-34	3.5732656079213	8.23285559370487e-38	515	6669	5.69130281804898	[4.5-7.2]	4.48148357802195	ISG15,IFI6,GBP3,GBP1,GBP2,GBP4,GBP5,CTSS,ADAR,MNDA,IFI16,SLAMF7,FCER1G,RSAD2,EIF2AK2,RPS27A,KYNU,NMI,TANK,IFIH1,STAT1,CASP8,SP100,MYD88,CD47,PARP9,DTX3L,PARP14,PLSCR1,HERC5,UBE2D3,DDX60,IRF2,IRF1,HAVCR2,SERPINB9,TRIM38,HLA-F,HLA-A,HLA-E,HLA-C,HLA-B,AIF1,HLA-DRA,HLA-DRB1,PSMB8,PSMB9,HLA-DPA1,HLA-DPB1,MB21D1,TNFAIP3,PSMA2,TRIM56,ZC3HAV1,CUL1,NUB1,DEFB1,LYN,RIPK2,JAK2,DDX58,ANXA1,CTSL,TRIM14,OPTN,IFIT2,IFIT3,IFIT1,IFIT5,PIK3AP1,IFITM2,IFITM3,IRF7,TRIM21,TRIM5,TRIM22,UNC93B1,CASP4,CASP1,CLEC7A,STAT2,TRAFD1,OAS1,OAS3,OAS2,OASL,PSME1,PSME2,GCH1,PSMA3,B2M,PML,PSMA4,ISG20,CYLD,MT2A,CYBA,XAF1,LGALS9,CCL2,CCL8,CCL3,CCL4,CCL3L3,CCL4L2,DHX58,IFI35,TRIM25,CFD,C19orf66,BST2,UBA52,TYROBP,TGFB1,RPS19,LILRB1,SAMHD1,MX2,MX1,USP18,APOL1,APOBEC3A,APOBEC3B,APOBEC3G,RPL39
infected	GO:0019083	2.2554047116016e-35	1	67	127	viral transcription	BP	3.05295051615796e-32	6.83163366715083	2.2554047116016e-35	515	6669	15.1715063332349	[10.4-22.2]	10.4035078006012	RPL22,RPL11,RPS8,GTF2B,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,TRIM14,RPL35,RPL12,RPL7A,RPS24,IFITM3,RPLP2,TRIM21,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,CCL3,CCL4,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,NUP62,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
infected	GO:0003735	1.16313506878957e-34	1	60	102	structural constituent of ribosome	MF	1.40181929500491e-31	7.61736150770988	1.16313506878957e-34	515	6669	19.1668146775453	[12.6-29.5]	12.5500881544917	RPL22,RPL11,RPS8,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
infected	GO:0019080	1.19493603597622e-34	1	68	134	viral gene expression	BP	1.40181929500491e-31	6.57139544993479	1.19493603597622e-34	515	6669	14.0187219191981	[9.7-20.3]	9.70632486918927	RPL22,RPL11,RPS8,GTF2B,RPS27,RPS7,RPS27A,SSB,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,TRIM14,RPL35,RPL12,RPL7A,RPS24,IFITM3,RPLP2,TRIM21,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,CCL3,CCL4,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,NUP62,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
infected	GO:0006612	1.08263728926707e-33	1	65	125	protein targeting to membrane	BP	1.19069802370204e-30	6.73374757281553	1.08263728926707e-33	515	6669	14.6624936790177	[10-21.5]	10.0182636284905	RPL22,RPL11,RPS8,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,ATG3,RTP4,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,STOM,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RN7SL2,RAB8B,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
infected	GO:0006952	1.71452080312488e-32	1	154	723	defense response	BP	1.77473073956403e-29	2.75826451275027	1.71452080312488e-32	515	6669	4.18597312129333	[3.4-5.2]	3.37809815210483	ISG15,IFI6,IFI44L,GBP3,GBP1,GBP2,GBP4,GBP5,CTSS,ADAR,MNDA,IFI16,CD48,SLAMF7,FCER1G,PTPRC,RSAD2,ADAM17,EIF2AK2,RPS27A,IL1RN,KYNU,NMI,TNFAIP6,TANK,IFIH1,STAT1,CASP8,SP100,MYD88,CCRL2,CD47,PARP9,DTX3L,PARP14,PLSCR1,RTP4,CXCL9,CXCL10,CXCL11,HERC5,UBE2D3,IL15,DDX60,IRF2,RICTOR,IRF1,CD74,HAVCR2,SERPINB9,TRIM38,HLA-F,HLA-A,HLA-E,HLA-C,HLA-B,AIF1,HLA-DRA,HLA-DRB1,PSMB8,PSMB9,TAP1,HLA-DPA1,HLA-DPB1,MB21D1,TNFAIP3,NT5C3A,PSMA2,FGL2,TRIM56,NAMPT,ZC3HAV1,CUL1,NUB1,DEFB1,IDO1,LYN,RIPK2,RPL30,JAK2,DDX58,ANXA1,CTSL,TRIM14,OPTN,IFIT2,IFIT3,IFIT1,IFIT5,PIK3AP1,IFITM2,IFITM3,IRF7,TRIM21,TRIM5,TRIM22,UNC93B1,CTSC,CASP4,CASP1,CLEC7A,STAT2,TRAFD1,OAS1,OAS3,OAS2,OASL,PSME1,PSME2,GCH1,PSMA3,SERPINA1,B2M,PML,PSMA4,ISG20,CYLD,MT2A,CYBA,XAF1,LGALS9,CCL2,CCL8,CCL3,CCL4,CCL3L3,CCL4L2,DHX58,STAT3,IFI35,TRIM25,CFD,C19orf66,BST2,UBA52,TYROBP,TGFB1,RPS19,LILRB2,LILRB1,SIGLEC1,CST3,SAMHD1,MX2,MX1,USP18,APOL3,APOL2,APOL1,APOBEC3A,APOBEC3B,APOBEC3G,TMSB4X,RPL39
infected	GO:0044445	1.94388719121238e-32	1	68	149	cytosolic part	CC	1.90036571687579e-29	5.90984557242458	1.94388719121238e-32	515	6669	11.3960265152091	[8-16.2]	8.01263709377345	RPL22,RPL11,RPS8,RPS27,RPS7,EIF2AK2,RPS27A,CFLAR,CASP10,CASP8,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPL35,RPL12,RPL7A,RPS24,IFIT5,RPLP2,RPL27A,RPS13,CASP4,CASP5,CASP1,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
infected	GO:0006413	2.32294714358042e-32	1	63	125	translational initiation	BP	2.1514158360834e-29	6.52655533980583	2.32294714358042e-32	515	6669	13.6821010130457	[9.4-20]	9.35315071982113	RPL22,RPL11,RPS8,RPS27,RPS7,EIF2AK2,RPS27A,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,PPP1R15A,RPS11,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,FMR1,RPL10
infected	GO:0005840	6.59863466073837e-32	1	64	129	ribosome	CC	5.80580870625066e-29	6.42456536464213	6.59863466073837e-32	515	6669	13.2808652970234	[9.1-19.3]	9.12674908977513	RPL22,RPL11,RPS8,RPS27,RPS7,EIF2AK2,RPS27A,PNPT1,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,RPS9,RPL28,RPS5,RRBP1,RPS21,RPS4X,RPL39,FMR1,RPL10
infected	GO:0006955	1.05876454770228e-31	1	186	993	immune response	BP	8.87194273615097e-29	2.42558883055173	1.05876454770228e-31	515	6669	3.74503508492058	[3.1-4.6]	3.06506679682373	ISG15,IFI6,PDE4B,IFI44L,IFI44,GBP3,GBP1,GBP2,GBP4,GBP5,CD53,CTSS,S100A11,ADAR,MNDA,IFI16,CD48,SLAMF7,FCER1G,SELL,DENND1B,PTPRC,RSAD2,ADAM17,EIF2AK2,RPS27A,IL1RN,KYNU,NMI,TNFAIP6,TANK,IFIH1,GCA,WIPF1,STAT1,CASP8,SP100,MYD88,CCRL2,CD47,PARP9,DTX3L,PARP14,PLSCR1,TNFSF10,CXCL9,CXCL10,CXCL11,HERC5,UBE2D3,EXOSC9,IL15,DDX60,IRF2,IQGAP2,IRF1,CD74,HAVCR2,LCP2,PRELID1,SERPINB9,TRIM38,HLA-F,HLA-A,HLA-E,HLA-C,HLA-B,LST1,AIF1,HLA-DRA,HLA-DRB1,TAP2,PSMB8,PSMB9,TAP1,HLA-DPA1,HLA-DPB1,TAPBP,MB21D1,EEF1A1,TNFAIP3,DYNLT1,RNASET2,PSMA2,FGL2,PILRA,TRIM56,ZC3HAV1,CUL1,NUB1,DEFB1,IDO1,LYN,RIPK2,NBN,RPL30,JAK2,CD274,DDX58,ANXA1,CTSL,TRIM14,ERP44,STOM,OPTN,IFIT2,IFIT3,IFIT1,IFIT5,PIK3AP1,IFITM2,IFITM3,IRF7,TRIM21,TRIM5,TRIM22,UNC93B1,CTSC,CASP4,CASP1,CLEC2B,CLEC7A,STAT2,CKAP4,ARPC3,TRAFD1,OAS1,OAS3,OAS2,OASL,ELF1,TNFSF13B,PSME1,PSME2,GCH1,PSMA3,CALM1,SERPINA1,HSP90AA1,B2M,ANXA2,PML,PSMA4,ISG20,IGSF6,CYLD,MT2A,CYBA,XAF1,LGALS9,CCL2,CCL8,CCL3,CCL4,CCL3L3,CCL4L2,JUP,DHX58,STAT3,IFI35,KPNB1,TRIM25,RAB31,CFD,C19orf66,BST2,UBA52,HCST,TYROBP,TGFB1,RPS19,LILRB2,LILRB1,LILRB4,RBCK1,CST3,SAMHD1,SAMSN1,MX2,MX1,USP18,APOL1,APOBEC3A,APOBEC3B,APOBEC3G,RPL39
infected	GO:0044391	1.37466096422151e-31	1	60	113	ribosomal subunit	CC	1.09954131760936e-28	6.87584844058768	1.37466096422151e-31	515	6669	15.1601647327163	[10.2-22.7]	10.1743198903594	RPL22,RPL11,RPS8,RPS27,RPS7,RPS27A,RPL37A,RPL32,RPSA,RPL14,RPL29,RPL24,RPL35A,RPL34,RPS3A,RPL37,RPS23,RPS14,RPS18,RPL10A,RPS12,RPS20,RPL30,RPL8,RPL35,RPL12,RPL7A,RPS24,RPLP2,RPL27A,RPS13,RPS25,RPL41,RPL6,RPL21,RPS29,RPLP1,RPS2,RPS15A,RPL13,RPL26,RPL23A,RPL19,RPL27,RPL38,RPS15,RPL36,RPS28,RPL18A,UBA52,RPS16,RPS19,RPS11,RPS9,RPL28,RPS5,RPS21,RPS4X,RPL39,RPL10
