.id	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	FDR	FoldEnrich	Pvalue	nbInGrp	nbInBckgd	OR	CI	lowerCI	genes
nonclassicList	GO:0007165	4.4241989057947e-09	1	173	1572	signal transduction	BP	5.91322911032078e-06	1.45539924177428	4.4241989057947e-09	347	4589	2.02020134629345	[1.6-2.5]	1.61109900220198	ISG15,TNFRSF1B,CDC42,MACF1,YBX1,PRDX1,GNG5,RHOC,S100A11,S100A4,ARHGAP30,FCER1G,FCGR3A,ARPC5,RGS2,PTPRC,BTG2,RAB29,RASSF5,RHOB,ZFP36L2,CALM2,REL,ANXA4,RNF149,PTPN18,ITGA4,STK17B,ARPC2,CAMK1,MYD88,CX3CR1,RHOA,GNAI2,ARL6IP5,FOXP1,NFKBIZ,CD47,CD86,HEG1,PPM1L,ARAP2,TLR1,CNOT6L,ELF2,ING2,PTGER4,MAP3K1,MEF2C,ARRDC3,LNPEP,CSF1R,CYFIP2,DOCK2,PRELID1,RIPOR2,TRIM38,HLA-E,LTB,AIF1,PSMB8,PSMB9,HLA-DPA1,FGD2,MB21D1,LFNG,ACTB,PPIA,MYO1G,CCM2,SRI,PILRA,DOCK5,ZNF703,LYN,PAG1,MTSS1,LY6E,TLE4,SH2D3C,ITGB1,TSPAN14,MYOF,PIK3AP1,NEURL1,TCF7L2,WDR11,CTBP2,IFITM2,IFITM3,CDKN1C,SPI1,RASGRP2,CFL1,GRK2,CTSC,IL10RA,UBASH3B,PTPN6,CDKN1B,ARHGDIB,GRASP,NR4A1,NCKAP1L,PTGES3,RAP1B,ARPC3,OAS1,TAOK3,RHOF,FOXO1,PSME1,GNG2,CALM1,CCDC88C,EVL,ZNF106,RPS27L,PRKCB,SPN,CORO1A,ITGAL,MT2A,CYBA,CXCL16,PFN1,SCIMP,POLR2A,LGALS9,UNC119,JUP,TOB1,CD79B,PECAM1,GRB2,RNF213,RBBP8,CFD,ZBTB7A,CDKN2D,SLC44A2,JUNB,PKN1,ADGRE2,RAB8A,IFI30,GMFG,RPS19,C5AR1,C5AR2,RRAS,LILRB2,LILRA5,LILRA1,LILRB1,SNX5,HCK,PLAGL2,ADA,YWHAB,STK4,RGS19,SOD1,BID,CHCHD10,GRK3,HMOX1,RAC2,TMSB4X,TIMP1,MSN,SH3BGRL,BTK
nonclassicList	GO:0043230	4.72840408150551e-09	1	94	680	extracellular organelle	CC	5.91322911032078e-06	1.82813188676047	4.72840408150551e-09	347	4589	2.31740878466991	[1.8-3]	1.78038928262639	CDC42,SYTL1,YBX1,PRDX1,GNG5,RHOC,S100A11,S100A4,TPM3,CD48,FCGR3A,SFT2D2,ARPC5,PTPRC,BTG2,RAB29,RHOB,SRSF7,ANXA4,ITGA4,ARPC2,RHOA,GNAI2,CD47,CD86,ATP1B3,PPM1L,TFRC,NAAA,H2AFZ,SNX18,CYFIP2,DOCK2,HLA-E,PSMB8,PSMB9,UTRN,SNX9,RNASET2,LFNG,ACTB,PPIA,MYO1G,SRI,PILRA,LYN,ITGB1,MYOF,FTH1,CFL1,CTSC,PTPN6,ARHGDIB,TUBA1A,NCKAP1L,MYL6,RAP1B,ARPC3,RHOF,PSME1,GNG2,SERPINA1,WARS,CKB,PRKCB,SPN,ALDOA,CORO1A,ITGAL,COTL1,VMO1,PFN1,JUP,CD79B,PECAM1,GRB2,TMC6,SYNGR2,MYL12A,CFD,STXBP2,SLC44A2,RAB8A,RPS19,VASP,FTL,RRAS,DSTN,YWHAB,SOD1,RAC2,TIMP1,MSN,SH3BGRL
nonclassicList	GO:0046903	4.76636771045202e-09	1	80	548	secretion	BP	5.91322911032078e-06	1.93062538126591	4.76636771045202e-09	347	4589	2.41553405984213	[1.8-3.2]	1.8239963312336	ISG15,TNFRSF1B,SYTL1,S100A11,FCER1G,ARPC5,PTPRC,ANXA4,ACAA1,RHOA,GNAI2,FOXP1,CD47,TLR1,REST,NAAA,PLAC8,PTGER4,MEF2C,CSF1R,DOCK2,HLA-E,AIF1,RNASET2,PPIA,MYO1G,SRI,LYN,ENY2,TSPAN14,NEURL1,TCF7L2,CTBP2,FTH1,GRK2,CTSC,SIDT2,PTPN6,M6PR,LRMP,BIN2,NCKAP1L,RAP1B,RHOF,CALM1,SERPINA1,PRKCB,ALDOA,CORO1A,ITGAL,COTL1,CYBA,LGALS9,JUP,PECAM1,TMC6,SYNGR2,CFD,STXBP2,SLC44A2,ADGRE2,RAB8A,GMFG,POU2F2,C5AR1,C5AR2,FTL,LILRB2,LILRA5,LILRB1,SNX5,HCK,ADA,SOD1,HMOX1,RAC2,TMSB4X,TIMP1,BTK,MT-CO2
nonclassicList	GO:0023052	5.96087521320043e-09	1	179	1651	signaling	BP	6.78359999243056e-06	1.43381969184688	5.96087521320043e-09	347	4589	2.00472886950007	[1.6-2.5]	1.59931290798461	ISG15,TNFRSF1B,CDC42,C1QA,MACF1,YBX1,PRDX1,GNG5,RHOC,S100A11,S100A4,ARHGAP30,FCER1G,FCGR3A,ARPC5,RGS2,PTPRC,BTG2,RAB29,RASSF5,RHOB,ZFP36L2,CALM2,REL,ANXA4,RNF149,PTPN18,ITGA4,STK17B,ARPC2,CAMK1,MYD88,CX3CR1,RHOA,GNAI2,ARL6IP5,FOXP1,NFKBIZ,CD47,CD86,HEG1,ATP1B3,PPM1L,ARAP2,TLR1,REST,NAAA,CNOT6L,ELF2,ING2,PTGER4,MAP3K1,MEF2C,ARRDC3,LNPEP,CSF1R,CYFIP2,DOCK2,PRELID1,RIPOR2,TRIM38,HLA-E,LTB,AIF1,PSMB8,PSMB9,HLA-DPA1,FGD2,MB21D1,LFNG,ACTB,PPIA,MYO1G,CCM2,SRI,PILRA,DOCK5,ZNF703,LYN,PAG1,ENY2,MTSS1,LY6E,TLE4,SH2D3C,ITGB1,TSPAN14,MYOF,PIK3AP1,NEURL1,TCF7L2,WDR11,CTBP2,IFITM2,IFITM3,CDKN1C,SPI1,RASGRP2,CFL1,GRK2,CTSC,SIDT2,IL10RA,UBASH3B,PTPN6,CDKN1B,ARHGDIB,GRASP,NR4A1,NCKAP1L,PTGES3,RAP1B,ARPC3,OAS1,TAOK3,RHOF,FOXO1,PSME1,GNG2,CALM1,CCDC88C,EVL,ZNF106,RPS27L,PRKCB,SPN,CORO1A,ITGAL,MT2A,CYBA,CXCL16,PFN1,SCIMP,POLR2A,LGALS9,UNC119,JUP,TOB1,CD79B,PECAM1,GRB2,RNF213,RBBP8,CFD,ZBTB7A,CDKN2D,SLC44A2,JUNB,PKN1,ADGRE2,RAB8A,IFI30,GMFG,RPS19,C5AR1,C5AR2,RRAS,LILRB2,LILRA5,LILRA1,LILRB1,SNX5,HCK,PLAGL2,ADA,YWHAB,STK4,RGS19,SOD1,BID,CHCHD10,GRK3,HMOX1,RAC2,TMSB4X,TIMP1,MSN,SH3BGRL,BTK
nonclassicList	GO:0070062	6.80234085861225e-09	1	93	674	extracellular exosome	CC	6.78359999243056e-06	1.82478471681817	6.80234085861225e-09	347	4589	2.30649258824962	[1.8-3]	1.7703028714467	CDC42,SYTL1,YBX1,PRDX1,GNG5,RHOC,S100A11,S100A4,TPM3,CD48,FCGR3A,SFT2D2,ARPC5,PTPRC,BTG2,RAB29,RHOB,SRSF7,ANXA4,ITGA4,ARPC2,RHOA,GNAI2,CD47,CD86,ATP1B3,PPM1L,TFRC,NAAA,H2AFZ,SNX18,CYFIP2,DOCK2,HLA-E,PSMB8,PSMB9,UTRN,SNX9,RNASET2,ACTB,PPIA,MYO1G,SRI,PILRA,LYN,ITGB1,MYOF,FTH1,CFL1,CTSC,PTPN6,ARHGDIB,TUBA1A,NCKAP1L,MYL6,RAP1B,ARPC3,RHOF,PSME1,GNG2,SERPINA1,WARS,CKB,PRKCB,SPN,ALDOA,CORO1A,ITGAL,COTL1,VMO1,PFN1,JUP,CD79B,PECAM1,GRB2,TMC6,SYNGR2,MYL12A,CFD,STXBP2,SLC44A2,RAB8A,RPS19,VASP,FTL,RRAS,DSTN,YWHAB,SOD1,RAC2,TIMP1,MSN,SH3BGRL
nonclassicList	GO:0044459	7.09047379383919e-09	1	81	569	plasma membrane part	CC	6.78359999243056e-06	1.882614222839	7.09047379383919e-09	347	4589	2.34192381825233	[1.8-3.1]	1.77154142560456	CD52,SYTL1,MACF1,GNG5,RHOC,CD48,FCER1G,FCGR3A,RGS2,PTPRC,RHOB,ST3GAL5,ITGA4,ARPC2,CX3CR1,RHOA,GNAI2,CD47,CD86,HEG1,ATP1B3,TFRC,TLR1,PDLIM5,SNX18,LNPEP,CSF1R,RIPOR2,HLA-E,AIF1,HLA-DPA1,FGD2,FAM26F,UTRN,SNX9,MYO1G,SRI,MSR1,LYN,SLC2A6,ITGB1,TSPAN14,MYOF,NEURL1,RASGRP2,CFL1,PTPN6,M6PR,CLEC2B,LRMP,BIN2,GRASP,NCKAP1L,SELPLG,TESC,GNG2,SPN,CORO1A,ITGAL,CYBA,SCIMP,JUP,CD79B,PECAM1,GRB2,TMC6,STXBP2,PKN1,ADGRE2,VASP,C5AR1,C5AR2,NKG7,LILRB2,LILRB1,SNX5,HCK,ADA,HMOX1,MSN,SEPT6
nonclassicList	GO:0050865	7.15037201583082e-09	1	42	214	regulation of cell activation	BP	6.78359999243056e-06	2.5955183279916	7.15037201583082e-09	347	4589	3.2571787018003	[2.2-4.7]	2.22228488469196	TNFRSF1B,CDC42,RUNX3,FCER1G,PTPRC,ZFP36L2,RHOA,NFKBIZ,CD47,CD86,TFRC,MEF2C,PRELID1,RIPOR2,HLA-E,LST1,AIF1,HLA-DPA1,MB21D1,LYN,PAG1,VSIR,CTSC,UBASH3B,PTPN6,NCKAP1L,SPN,CORO1A,LGALS9,GRB2,STXBP2,PKN1,ADGRE2,LILRB2,LILRA5,LILRB1,ADA,SAMSN1,SOD1,HMOX1,RAC2,BTK
nonclassicList	GO:0032970	1.07371170566229e-08	0.999999997480306	30	122	regulation of actin filament-based process	BP	9.62045688273411e-06	3.25199603155856	1.07371170566229e-08	347	4589	4.26672938469004	[2.7-6.6]	2.68357561300297	CDC42,RHOC,ARPC5,RHOB,ARPC2,RHOA,CD47,PTGER4,MEF2C,CSF1R,ABRACL,SNX9,SRI,MTPN,CFL1,ARHGDIB,NCKAP1L,ARPC3,RHOF,EVL,CORO1A,COTL1,PFN1,JUP,GRB2,GMFG,VASP,DSTN,HCK,TMSB4X
nonclassicList	GO:0002694	1.32109726169997e-08	1	40	202	regulation of leukocyte activation	BP	1.1214029808788e-05	2.6187690815191	1.32109726169997e-08	347	4589	3.28012894065046	[2.2-4.8]	2.21693250291042	TNFRSF1B,CDC42,RUNX3,FCER1G,PTPRC,ZFP36L2,RHOA,NFKBIZ,CD47,CD86,TFRC,MEF2C,PRELID1,RIPOR2,HLA-E,LST1,AIF1,HLA-DPA1,MB21D1,LYN,PAG1,VSIR,CTSC,PTPN6,NCKAP1L,SPN,CORO1A,LGALS9,GRB2,STXBP2,PKN1,ADGRE2,LILRB2,LILRB1,ADA,SAMSN1,SOD1,HMOX1,RAC2,BTK
nonclassicList	GO:0032940	1.44214766757046e-08	1	76	522	secretion by cell	BP	1.16294787912882e-05	1.92544745878742	1.44214766757046e-08	347	4589	2.3862569474942	[1.8-3.2]	1.79153916443926	ISG15,TNFRSF1B,SYTL1,S100A11,FCER1G,ARPC5,PTPRC,ANXA4,ACAA1,RHOA,GNAI2,FOXP1,CD47,TLR1,REST,NAAA,PLAC8,PTGER4,MEF2C,CSF1R,DOCK2,HLA-E,AIF1,RNASET2,PPIA,MYO1G,SRI,LYN,ENY2,TSPAN14,TCF7L2,CTBP2,FTH1,GRK2,CTSC,SIDT2,PTPN6,M6PR,LRMP,BIN2,NCKAP1L,RAP1B,RHOF,CALM1,SERPINA1,PRKCB,ALDOA,CORO1A,ITGAL,COTL1,CYBA,LGALS9,JUP,PECAM1,TMC6,SYNGR2,CFD,STXBP2,SLC44A2,ADGRE2,RAB8A,GMFG,POU2F2,C5AR1,C5AR2,FTL,LILRB2,LILRA5,LILRB1,HCK,SOD1,HMOX1,RAC2,TMSB4X,TIMP1,BTK
nonclassicList	GO:0050900	1.63259574582757e-08	0.999999995627042	34	154	leukocyte migration	BP	1.25383353279557e-05	2.91975747595344	1.63259574582757e-08	347	4589	3.72922051483421	[2.4-5.6]	2.42740997883811	CD48,FCER1G,LYST,ITGA4,CX3CR1,RHOA,CD47,ATP1B3,PTGER4,RIPOR2,AIF1,PPIA,MYO1G,LYN,ITGB1,PTPN6,NCKAP1L,SELPLG,SPN,CORO1A,ITGAL,CXCL16,LGALS9,PECAM1,GRB2,ADGRE2,RPS19,C5AR1,C5AR2,HCK,ADA,HMOX1,RAC2,MSN
nonclassicList	GO:0042110	1.95453983442398e-08	0.999999994266701	38	187	T cell activation	BP	1.43285538407227e-05	2.68738923392254	1.95453983442398e-08	347	4589	3.37674204739791	[2.3-5]	2.25728708143787	TNFRSF1B,CDC42,RUNX3,FCER1G,PTPRC,RAB29,ZFP36L2,RHOA,FOXP1,NFKBIZ,CD47,CD86,TFRC,PTGER4,DOCK2,PRELID1,RIPOR2,HLA-E,AIF1,HLA-DPA1,MB21D1,LFNG,LYN,PAG1,VSIR,PTPN6,NCKAP1L,SPN,CORO1A,ITGAL,LGALS9,GRB2,LILRB2,LILRB1,ADA,SOD1,RAC2,MSN
